Url,Filename
https://www.daraz.com.np/products/hp-victus-15-core-i5-13th-gen-intel-13420h-nvidia-rtx-3050-6gb-graphics-16gb-ram512gb-ssd156-144hrzbacklit-keyboardwin-11-i128174010-s1035273454.html?search=1,dd5ad287ae.csv
https://www.daraz.com.np/products/hp-victus-15-gaming-laptop-amd-ryzen-5-7535hs-8gb-ddr5-ram-512gb-nvme-ssd-nvidia-geforce-rtx-2050-4gb-graphics-156-fhd-144hz-display-windows-11-home-i128739472-s1036911476.html?search=1,c5479808a3.csv
https://www.daraz.com.np/products/acer-nitro-v-i7-13th-gen-13620h-16gb-ddr5-512gb-ssd-rtx-4050-6gb-156-fhd-144hz-win-11-i131403009-s1038235947.html?search=1,67369a31f0.csv
https://www.daraz.com.np/products/acer-nitro-v-15-2023-13th-gen-intel-core-i5-13420h-processor-8gb-ddr5-ram-4800mhz-512gb-pcie-nvme-ssd-nvidia-rtx-4050-graphics-156-fhd-144hz-display-gaming-laptop-acer-nitro-laptop-black-i130030136-s1037906231.html?search=1,14e6882700.csv
https://www.daraz.com.np/products/acer-nitro-v-15-2023-i5-13420h-rtx-4050-6gb-16gb-ram-512gb-ssd-156-fhd-144hz-display-1-year-warranty-i129836740-s1037684933.html?search=1,7f992eb8db.csv
https://www.daraz.com.np/products/lenovo-ideapad-slim-3-i5-13th-gen-8gb-ram-512ssd-156-screen-laptop-i128136700-s1035240055.html?search=1,34741644ab.csv
https://www.daraz.com.np/products/lenovo-legion-5-15arp8-amd-ryzen-7-7735hs16gb-ram1tb-ssd156-wqhd-ips-165hznvidia-geforce-rtx-4060-8gbwindows-11-home-previous-product-next-product-i129875864-s1037734551.html?search=1,8fe94089f6.csv
https://www.daraz.com.np/products/mi-notebook-pro-intel-core-i5-11th-gen16gb512gb-ssdiris-xe-graphics-14-inch-laptop-i113998214-s1030999621.html?search=1,ab3627d1f9.csv
https://www.daraz.com.np/products/acer-aspire-5-i5-13th-generation-8gb-ddr5-ram-512gb-nvme-ssd-intel-iris-xe-graphics-14-fhd-ips-display-steel-grey-i128212224-s1035333820.html?search=1,b134e200aa.csv
https://www.daraz.com.np/products/acer-aspire-5-i3-11th-gen-8gb-ram-256gb-ssd-156-fhd-display-i128487184-s1037182475.html?search=1,0c37e930fd.csv
https://www.daraz.com.np/products/avita-magus-cosmos-2in1-ns12t5in025p-n4000-i108930357-s1029438113.html?search=1,af422d4d01.csv
https://www.daraz.com.np/products/dell-celeron-5470-intel-uhd-8256gb-ssd-i129342925-s1037366468.html?search=1,c87feaa0c3.csv
https://www.daraz.com.np/products/acer-aspire-5-core-i3-11th-gen-8gb-ram-128gb-ssd-1tb-hdd-156-fhd-win10-genuine-laptop-i113601038-s1030884979.html?search=1,0f245a3661.csv
https://www.daraz.com.np/products/dell-vostro-3520-i3-12th-gen-8gb-ram-512gb-ssd-156-fhd-120hz-display-laptop-i128509518-s1036030849.html?search=1,73a4f334a1.csv
https://www.daraz.com.np/products/asus-zephyrus-g15-ga503qe-ryzen-9-5900hs-rtx-3050ti-4gb-16gb-ram-1tb-ssd-156-fhd-144hz-i111810761-s1034302903.html?search=1,c42cd86d26.csv
https://www.daraz.com.np/products/dell-vostro-3520-i5-12th-gen-8gb-ram-256gb-ssd-156-120hz-fhd-black-i128524301-s1036048549.html?search=1,ca07d42844.csv
https://www.daraz.com.np/products/dell-latitude-e5470-i5-6th-gen-8-gb-ram-256-gb-ssd-14-screen-i123538890-s1037331736.html?search=1,b34bc59185.csv
https://www.daraz.com.np/products/dell-laptop-vostro-3520-intel-core-i7-12th-gen-16gb-ram-512gb-ssd-mx550-2gb-156-fhd-120hz-i127488841-s1034542841.html?search=1,849568a084.csv
https://www.daraz.com.np/products/asus-vivobook-i512th-gen-16gb512gb14inch-displaynumpadwindows-11-i129371256-s1037373549.html?search=1,05dbfdfc5f.csv
https://www.daraz.com.np/products/lenovo-ip-slim-3-core-i5-13th-gen-13420h-8gb-ddr-5-ram512-gb-ssd156-fhdwin-11-i128225520-s1035363831.html?search=1,7e86fa182f.csv
https://www.daraz.com.np/products/acer-nitro-5-i5-12th-gen-16gb-ddr5-ram-512gb-ssd-rtx-4050-6gb-graphics-156-fhd-144hz-i128490198-s1035977920.html?search=1,a6b3af13b4.csv
https://www.daraz.com.np/products/hp-victus-15-ryzen-5-7535hs-16-gb-ddr5-ram-512-gb-nvme-ssd156-144hrz-display-4gb-rtx-2050-ddr6-graphicsbacklit-keyboard-win-11-i128639926-s1036378226.html?search=1,e8ef92950f.csv
https://www.daraz.com.np/products/dell-latitude-e5300-i5-8th-gen-8gb-256-ssd-133-ultrabook-i128496077-s1037571755.html?search=1,f1e135a3f7.csv
https://www.daraz.com.np/products/dell-vostro-3520-i5-12th-gen-8gb-ram-512gb-ssd-156-120hz-fhd-black-i128524305-s1036053292.html?search=1,2f2d30a2b8.csv
https://www.daraz.com.np/products/asus-vivobook-go-e1504intel-core-i3-n305-thin-and-light-laptop-8gb-ddr4-ram-256gb-nvme-ssd-156-fhd-display-silver-i129110758-s1037126709.html?search=1,a67afa6ad0.csv
https://www.daraz.com.np/products/asus-zenbook-14-q407iq-laptop-ryzen-5-4500u-mx350-8gb-ram-256gb-ssd-14-fhd-display-i125215411-s1033995702.html?search=1,c6a79de2b4.csv
https://www.daraz.com.np/products/dell-inspiron-3511-i3-1115g48gb-ram256gb-ssd156-fhdwindows-11-home11th-gen-laptop-i128645315-s1036335660.html?search=1,e68362eea4.csv
https://www.daraz.com.np/products/dell-vostro-15-3520-intel-core-i5-1235u-processor-8gb-ram-512gb-ssd-intel-uhd-graphics-card-156-fhd-display-i129990928-s1037879291.html?search=1,d02745d817.csv
https://www.daraz.com.np/products/lenovo-ideapad-1-intel-celeron-n4020-4gb-ddr4-ram-128gb-nvme-storage-14-hd-display-genuine-windows-11-i130132236-s1038013481.html?search=1,28da0d9362.csv
https://www.daraz.com.np/products/dell-5470-intel-celeron-8gb-ram-256gb-ssd-14-fhd-display-backlit-keyboard-black-i125304194-s1034012371.html?search=1,c3940f96bd.csv
https://www.daraz.com.np/products/acer-swift-3-laptop-ryzen-7-5700u8gb512-gb14-fhdbacklit-keyboardwin-10-i110946950-s1030070955.html?search=1,4e68293e5a.csv
https://www.daraz.com.np/products/chuwi-gemibook-x-laptop156-ips-display-intel-11th-gen-celeron-n5100-cpu-upto-28ghz8g-ddr4256gb-ssd-windows-11-free-gift-i118254598-s1032410324.html?search=1,6ebf92e0ff.csv
https://www.daraz.com.np/products/dell-inspiron-15-3520-i3-1215u-8gb-512gb-ssd-intel-uhd-fhd-ubt-2-years-warranty-i128175073-s1035277434.html?search=1,f29ac50b71.csv
https://www.daraz.com.np/products/asus-zenbook-14x-oled-q410va-core-i5-13500h-8-gb-ddr5-ram-512gb-ssd-145-oled-touch-screen-backlit-keyboard-win-11-i129862218-s1037709151.html?search=1,a47ad9dbea.csv
https://www.daraz.com.np/products/dell-vostro-3520-core-i5-12th-gen-12gb-ram512-gb-ssd156-fhdwin-11-i129162509-s1037187376.html?search=1,d42de3d98b.csv
https://www.daraz.com.np/products/dell-g5-15-5511-i5-11400h-8gb-256-ssd-nvidia-rtx-3050-4gb-gddr6-156-fhd-i112764063-s1030550046.html?search=1,08adb7f9eb.csv
https://www.daraz.com.np/products/acer-aspire-5-i5-13th-gen-1335u-16gb-ddr5-ram-512gb-nvme-ssd-156-fhd-ips-display-iris-xe-graphics-steel-grey-i128124111-s1035200762.html?search=1,065991172b.csv
https://www.daraz.com.np/products/hp-laptop-15s-intel-i5-12th-gen-8gb-ddr4-ram-512gb-ssd-156-inch-fhd-screen-backlit-kb-i127991567-s1037711304.html?search=1,c38a4f1d87.csv
https://www.daraz.com.np/products/asus-vivobook-go-e1404ga-intel-i3-13th-gen-n305-14-fhd-display-8gb-ram-256gb-ssd-fingerprint-bagpack-mouse-win11-2-yrs-intl-warranty-i128604258-s1036226068.html?search=1,b94ee33971.csv
https://www.daraz.com.np/products/acer-travelmate-p2-i5-12th-gen-1235u-8gb-ddr4-ram-512gb-ssd-14-fhd-display-intel-uhd-graphics-backlit-keyboard-i127871739-s1034862265.html?search=1,f6758eef3e.csv
https://www.daraz.com.np/products/asus-zenbook-14x-oled-13th-gen-intel-evo-core-i5-8gb-ram-512gb-ssd-145-oled-28k-touchscreen-backlit-grey-win-11-i128194302-s1035326925.html?search=1,47cbe94f53.csv
https://www.daraz.com.np/products/lenovo-ideapad-slim-3i-2023-15-i3-13th-gen-8gb-ram-256gb-156-fhd-display-i128155035-s1035244616.html?search=1,d4bb88ab23.csv
https://www.daraz.com.np/products/asus-zenbook-q410va-i5-13th-gen-13500h-evo-8gb-ram-512gb-ssd-145-oled-touch-laptop-i128202116-s1035310799.html?search=1,9fb005ed56.csv
https://www.daraz.com.np/products/acer-predator-helios-300-i7-11th-gen-rtx-3060-16gb-ram-1tb-ssd-156-qhd-165hz-display-i128486228-s1035975940.html?search=1,a923979828.csv
https://www.daraz.com.np/products/acer-predator-helios-neo-16-13th-gen-intel-core-i7-nvidia-geforce-rtx-4050-6gb-16gb-ddr5-ram-1tb-ssd-16-wuxga-ips-165hz-dds-rgb-keyboard-black-i127885105-s1034871697.html?search=1,7f233a65ba.csv
https://www.daraz.com.np/products/hp-pavilion-aero-13-with-ryzen-5-5500u-processor-133-inch-wqxa-display-16gb-ram-1-tb-rom-i128233005-s1035371146.html?search=1,7da74a8789.csv
https://www.daraz.com.np/products/lenovo-legion-slim-5-2023-amd-ryzen-5-7640hs-rtx-4060-8-gb-16-gb-ddr5-ram-1tb-gen-4-ssd-16-wqxga-display-165hz-refresh-rate-i128927845-s1036883619.html?search=1,5281c80695.csv
https://www.daraz.com.np/products/asus-ga401q-zephyrus-ryzen-7-5800hs-156-fhd-144hz-rtx3060-6gb-i113638263-s1030907245.html?search=1,a510955e82.csv
https://www.daraz.com.np/products/chuwi-herobook-plus-156-windows-10-laptop-8gb-lpddr4256gb-ssdips-display-windows-10-home-plastic-thin-body-light-and-portable-free-gift-i105735203-s1027555598.html?search=1,5471477f0b.csv
https://www.daraz.com.np/products/asus-vivobook-14-x1404va-eb149w-i5-1335u-8gb-512ssd-intel-uhd-graphics-fhd-i128491332-s1036903544.html?search=1,f10b9c80b9.csv
https://www.daraz.com.np/products/asus-vivobook-flip-tp3402-i7-12700h-8gb-512gb-ssd-touch-360-display-windows-11-backlit-keyboard-magic-numpad-nagmani-international-i120753313-s1032924609.html?search=1,2580e82854.csv
https://www.daraz.com.np/products/dell-inspiron-15-3530-i5-1335u-8gb-512ssd-intel-uhd-fhd-2-years-warranty-i128175153-s1035275636.html?search=1,4890dd5064.csv
https://www.daraz.com.np/products/vivobook-pro-16x-m7600qe-oled-r9-5900hx-16gb-ram-1tb-ssd-16-4koled-display-rtx-3050ti-4gb-graphics-backlit-fingerprint-bag-mouse-windows-11-2-year-international-warranty-nagmani-international-i115752815-s1034111781.html?search=1,a5f18db7b0.csv
https://www.daraz.com.np/products/lenovo-thinkpad-p14s-core-i7-11th-gen-16gb-ram512-gb-ssdnvidia-quadro-4gb-graphics14-ips-fhdbacklit-keyboard-fingerprint-win-11-pro-workstation-i128896919-s1036848221.html?search=1,9821d768de.csv
https://www.daraz.com.np/products/hp-envy-x360-2in1-intel-core-i5-13th-gen-8gb-ddr4-ram-512gb-nvme-ssd-14-fhd-touchscreen-display-windows-11-backlit-keyboard-fingerprint-reader-i128413362-s1035877781.html?search=1,d83e9295f5.csv
https://www.daraz.com.np/products/honor-magicbook-x14-2023-12th-gen-intel-core-i5-12450h-8gb512gb-nvme-ssd-14-inch-3556-cm-fhd-ips-anti-glare-tl-laptopwin-11backlit-keyboardfingerprint-login143kg-gray-i128169275-s1035322306.html?search=1,e245a615fe.csv
https://www.daraz.com.np/products/hp-pavilion-14-x360-intel-core-i5-12th-generation-8gb-ram-512gb-ssd-140-touch-360-i128475725-s1035969487.html?search=1,adf5b28e9f.csv
https://www.daraz.com.np/products/lenovo-v15-celeron-laptop-4gb256gb-ssd156-inch-display-i128162455-s1035265747.html?search=1,7dd1f9720c.csv
https://www.daraz.com.np/products/lenovo-ideapad-flex-5-14are05-2-in-1-ryzen-3-4300u-4gb-ram-128gb-ssd-14-fhd-360-touchscreen-display-i107605596-s1028925349.html?search=1,9176c1a491.csv
https://www.daraz.com.np/products/acer-aspire-5-core-i3-11th-gen-4gb-ram-128gb-ssd-1tb-hdd-156-fhd-win10-genuine-i113599034-s1030880726.html?search=1,abb9121849.csv
https://www.daraz.com.np/products/lenovo-ideapad-slim-3-13th-gen-13420h-intel-core-i5-8gb-ddr5-ram-512gb-nvme-ssd-intel-iris-xe-graphics-156-fhd-tn-display-arctic-grey-i128471375-s1035960584.html?search=1,b6f229b91c.csv
https://www.daraz.com.np/products/hp-255-g8-ryzen-7-5700u-156-fullhd-512-ssd-8-gb-ram-silver-color-i117242506-s1032120057.html?search=1,4956d86c29.csv
https://www.daraz.com.np/products/dell-inspiron-3520-i5-12th-gen-8gb-ram-512gb-ssd-156-120hz-fhd-black-i129084126-s1037085408.html?search=1,f09ca72499.csv
https://www.daraz.com.np/products/dell-latitude-5480-intel-core-i5-6th-gen-24-ghz-processor-8-gb-ram-256-gb-ssd-14-inch-touch-screen-i125197363-s1037333940.html?search=1,2291b2aa43.csv
https://www.daraz.com.np/products/acer-aspire-3-al14-31p-ultraslimbook-i3-n305-8gb-ram-512gb-ss-14fhd-sliver-color-i129691037-s1037561198.html?search=1,a17459b25e.csv
https://www.daraz.com.np/products/dell-inspiron-3501-i3-10th-gen-4gb-ram-256gb-ssd-156-fhd-i119084075-s1032604837.html?search=1,6e34bcfc72.csv
https://www.daraz.com.np/products/dell-vostro-i5-11th-gen-8512-i128194710-s1035310553.html?search=1,f8b75b2a79.csv
https://www.daraz.com.np/products/dell-latitude-e7390-laptop-i5-8th-gen-256-gb-ssd-8-gb-ram-ultrabook-i129075425-s1037338431.html?search=1,f45145790e.csv
https://www.daraz.com.np/products/gateway-gwtn156-ryzen-7-3700u-i-8gb-ram-i-512gb-ssd-i-156-fhd-ips-i-ultra-slim-laptop-i120125897-s1032819495.html?search=1,061bd8c556.csv
https://www.daraz.com.np/products/lenovo-ip-3-slim-3-core-i3-13th-gen8-gb-ddr5-ram256-gb-ssd156-fhd-win-11-i128273615-s1035515800.html?search=1,37484d10c5.csv
https://www.daraz.com.np/products/acer-aspire-5-i7-13th-gen-1355u-2023-8gb-ddr5-ram-512gb-nvme-ssd-156-fhd-display-iris-xe-graphics-steel-grey-i127991031-s1035029061.html?search=1,3b8e6d5cc6.csv
https://www.daraz.com.np/products/dell-vostro-3520-core-i5-12th-gen-16gb-ram512-gb-ssd156-fhdwin-11-i129919581-s1037786367.html?search=1,09af8451e3.csv
https://www.daraz.com.np/products/hp-probook-440-g10-i5-13th-gen8gb-ram512gb-ssd14-hd-display-i128298982-s1035571225.html?search=1,e4e7bb402f.csv
https://www.daraz.com.np/products/asus-vivo-book-x1402z-core-i5-12th-gen8gb-ram512-gb-ssd14-fhd-displaymagic-numpad-win-11-i128491406-s1036002474.html?search=1,74b66b6d02.csv
https://www.daraz.com.np/products/hp-14-fq0051nr-with-athlon-tmsor-processor-140-hd-display-8gb-ram-256gb-rom-i128222954-s1035370227.html?search=1,52f98984ef.csv
https://www.daraz.com.np/products/hp-pavilion-x360-14-core-i5-1035g1-8gb-ram-256gb-ssd-convertible-laptop-i114689725-s1037638937.html?search=1,9c093e0d89.csv
https://www.daraz.com.np/products/dell-vostro-3510-156-fhd-intel-core-i5-1135g7-8-gb-ram-256-gb-ssd1tb-hdd-i126638831-s1034302934.html?search=1,9dad135aaf.csv
https://www.daraz.com.np/products/hp-envy-x360-14-i7-13th-gen-16gb-ram-1tb-ssd-14-fhd-360-touch-screen-display-i128206349-s1035326458.html?search=1,85882e3ea5.csv
https://www.daraz.com.np/products/acer-aspire-5-intel-core-i5-13th-gen-8gb-ram-512gb-ssd-156fhd-i128041232-s1035103047.html?search=1,acc723533a.csv
https://www.daraz.com.np/products/acer-aspire-3-amd-ryzen-5-7520u-8gb-ram-512gb-ssd-156-fhd-laptop-i125918177-s1034225798.html?search=1,6490a9be50.csv
https://www.daraz.com.np/products/dell-vostro-3510-i5-1135g7-11th-gen-8gb-ram-256-gb-ssd-intel-uhd-graphic-156-fhd-i127232634-s1034496587.html?search=1,8d98bc9ef9.csv
https://www.daraz.com.np/products/dell-vostro-3510-i5-1135g7-11th-gen-8gb-ram-512gb-ssd-intel-uhd-graphic-156-fhd-i119078861-s1032593979.html?search=1,d488f50fb8.csv
https://www.daraz.com.np/products/lenovo-ideapad-3-amd-ryzen-5-5500u-processor-8gb-ram-256-gb-ssd-14-full-hd-windows-10-i121487444-s1033061486.html?search=1,b9a6d3eb71.csv
https://www.daraz.com.np/products/lenovo-flex-5-i7-11th-gen-16gb-ram-512-ssd-156-full-hd-ips-x360-touch-i114235854-s1031036128.html?search=1,0b3baf7732.csv
https://www.daraz.com.np/products/dell-vostro-3510-i5-1135g7-11th-gen-8gb-ram-256-gb-ssd-intel-uhd-graphic-156-fhd-i119077998-s1032602780.html?search=1,2ccc542fc1.csv
https://www.daraz.com.np/products/dell-vostro-3510-i5-11th-gen-8gb-512ssd-156fhd-screen-backlit-keyboard-laptop-i127913837-s1034935818.html?search=1,141c233c7a.csv
https://www.daraz.com.np/products/dell-vostro-3520-i7-12th-gen-8gb-ram-512gb-ssd-156-full-hd-nvidia-mx550-2gb-laptop-i125598139-s1038141284.html?search=1,ab7f47d663.csv
https://www.daraz.com.np/products/dell-latitude-3410-i5-10th-gen-8gb-ram-256-gb-ssd-14-i105140783-s1026790118.html?search=1,148fa9659b.csv
https://www.daraz.com.np/products/dell-vostro-3520-i3-12th-gen-8gb-ram-256gb-ssd-156-fhd-120hz-display-laptop-i128510049-s1036026149.html?search=1,50f68d9dbd.csv
https://www.daraz.com.np/products/acer-aspire-5-i5-13th-generation-2023-16gb-ddr5-ram-512gb-nvme-ssd-intel-iris-xe-graphics-14-fhd-ips-display-steel-grey-i129871054-s1037704745.html?search=1,eb359f14c8.csv
https://www.daraz.com.np/products/lenovo-v14-celeron-4gb-ram-256gb-ssd-14-hd-display-laptop-i129028582-s1037039112.html?search=1,b8176c58ab.csv
https://www.daraz.com.np/products/dell-laptop-3520-i3-12th-generation-8gb-512gb-i129588505-s1037515615.html?search=1,5873a065a2.csv
https://www.daraz.com.np/products/acer-aspire-lite-i3-13-gen-8gb-ram-512-gb-ssd-14-inch-fhd-display-i129929580-s1037769972.html?search=1,bc99331b7d.csv
https://www.daraz.com.np/products/lenovo-ideapad-celeron-14-inch-4gb-ram-256-gb-ssd-i129587285-s1037514274.html?search=1,9fac65dd0c.csv
https://www.daraz.com.np/products/asus-zenbook-14-q410v-oled-i5-13gen-8gb-ddr5-ram-512gb-nvme-ssd-14inch-oled-touch-display-i128495439-s1036003633.html?search=1,fbf1ce919e.csv
https://www.daraz.com.np/products/hp-15-i3-1215u-8gb-ddr4-256gb-ssd-156-fhd-fpr-win-11-silver-i129140820-s1037155547.html?search=1,9ae83ceec1.csv
https://www.daraz.com.np/products/lenovo-ideapad-slim-3i-12th-gen-intel-core-i5-12450h-processor-8gb-ram-512gb-ssd-i129643936-s1037530554.html?search=1,fbf0b87b77.csv
https://www.daraz.com.np/products/apple-macbook-air-15-inch-m2-new-10c-gpu-8gb-ram-256gb-ssd-evostore-i127945091-s1034961495.html?search=1,520a0a7087.csv
https://www.daraz.com.np/products/dell-vostro-3520-i7-1255u-mx550-8gb-ram-512gb-ssd-156-fhd-i128046913-s1035113410.html?search=1,13bd818985.csv
https://www.daraz.com.np/products/lenovo-ideapad-1-i5-12th-gen-8gb-ram-256gb-ssd-156-fhd-laptop-i125835627-s1034104420.html?search=1,91be511ecb.csv
https://www.daraz.com.np/products/apple-macbook-air-136inch-m28c-cpu10c-gpu8gb512gb-with-1-year-insurance-breakageliquid-damage-evostore-i117770786-s1032292148.html?search=1,aaf61c8674.csv
https://www.daraz.com.np/products/macbook-charger-6061w-i130161238-s1038055079.html?search=1,f90b90dc77.csv
https://www.daraz.com.np/products/dell-lattitude-5490-core-i5-8th-gen-8gb-ram-256gb-ssd-laptop-i131283823-s1038131917.html?search=1,921d4904cf.csv
https://www.daraz.com.np/products/dell-vostro-3520-i5-12th-gen-8gb-ram-256gb-ssd-156-i130196022-s1038092609.html?search=1,51f267e9dc.csv
https://www.daraz.com.np/products/acer-aspire-3-amd-ryzen-5-7520u-8gb-ram-512gb-ssd-win11-14-1920x1080-fhd-display-silver-protective-sleeve-i129534974-s1037489220.html?search=1,40587297ed.csv
https://www.daraz.com.np/products/great-asia-tk-e181-i7core-11th-gen-8gb-ram-512gb-ssd-64bit-os-156inc-screen-i127092200-s1034476187.html?search=1,d199f3fb6c.csv
https://www.daraz.com.np/products/lenovo-ideapad-3-i5-12th-gen8gb512gb156fhdbacklit-keyboardfingerprintwin11pro-i125209600-s1033992567.html?search=1,675fde1716.csv
https://www.daraz.com.np/products/dell-vostro-3520-i5-12th-generation512gb8gb156-i131322049-s1038253339.html?search=1,63334ec0ef.csv
https://www.daraz.com.np/products/dell-lattitude-5480-core-i5-6th-gen-8gb-ram-256gb-ssd-laptop-i131282592-s1038143040.html?search=1,ddef05ad7b.csv
https://www.daraz.com.np/products/lenovo-v15-g3-12th-gen-intel-core-i5-1235u-processor-8gb-ram-512gb-ssd-integrated-intel-uhd-graphics-156-fhd-ips-display-1-year-warranty-laptop-lenovo-laptop-grey-i130018030-s1037888236.html?search=1,d2ecec2976.csv
https://www.daraz.com.np/products/dell-inspiron-3520-i5-1235u-8gb-512gb-ssd-intel-uhd-fhd-i125901589-s1034126378.html?search=1,c632208068.csv
https://www.daraz.com.np/products/dell-inspiron-7430-2-in-1-intel-core-i7-13th-gen-16gb-ddr5-ram-1tb-nvme-ssd-14-fhd-touchscreen-display-windows-11-home-backlit-keyboard-i129093617-s1037092819.html?search=1,77eebdd25c.csv
https://www.daraz.com.np/products/dell-lattitude-7390-touch-screen-core-i5-8th-gen-laptop-8gb-ram-256gb-ssd-i131288909-s1038140583.html?search=1,82970810f2.csv
https://www.daraz.com.np/products/acer-intel-core-i7-1165g7memory-8gb-ddr4-ram-storage256gb-ssd-graphics-mx330-2gb-screen-14-fhd-backlit-kb-i123461072-s1033551371.html?search=1,6b2a7889bd.csv
https://www.daraz.com.np/products/asus-vivobook-flip-14-tn3402ya-lz230w-ryzen-7-7730u-8gb-512gb-ssd-amd-radeon-graphics-touch-wuxga-2-years-warranty-1-year-free-insurance-i129702531-s1037575362.html?search=1,169fff2a37.csv
https://www.daraz.com.np/products/acer-swift-go-14-intel-evo-i7-13th-gen-1355u-16gb-ddr5-ram-512gb-nvme-ssd-intel-integrated-graphics-14-1920-x-1200-touch-display-backlit-keyboard-fingerprint-windows-11-silver-i130050845-s1037946165.html?search=1,cfe9be34c9.csv
https://www.daraz.com.np/products/asus-vivobook-flip-s-14-tp3402va-lz227w-i5-13500h-8gb-512gb-ssd-intel-uhd-graphics-touch-wuxga-2-years-warranty-1-year-free-insurance-i129701600-s1037577224.html?search=1,c976bd304f.csv
https://www.daraz.com.np/products/hp-envy-x360-2-in-1-intel-core-i5-13th-gen-8gb-ram-512gb-ssd-14-fhd-360-touchscreen-display-i130165348-s1038053831.html?search=1,e8257e465b.csv
https://www.daraz.com.np/products/lenovo-2023-ideapad-slim-3-i5-13420h-13th-gen8gb-ram256gb-ssd14-full-hd-screen-i128436585-s1035901924.html?search=1,634c5ed25e.csv
https://www.daraz.com.np/products/apple-macbook-air-15-inch-m3-chip-8c-cpu-10c-gpu-8gb-ram-256gb-ssd-evostore-i131418040-s1038262153.html?search=1,1634422d79.csv
https://www.daraz.com.np/products/dell-vostro-3520-i3-12th-gen-8gb-ram-512gb-ssd-156-120hz-fhd-display-laptop-i129831719-s1037690245.html?search=1,c5aed6b4c1.csv
https://www.daraz.com.np/products/dell-inspiron-15-3525-amd-ryzen-7-5825u-8gb-512ssd-radeon-graphics-fhd-i125897599-s1034120464.html?search=1,9723a709fa.csv
https://www.daraz.com.np/products/huawei-matebook-d15-intel-i5-11th-gen-8gb-ram-512gb-nvme-ssd-fingerprint-sensor-power-button-windows-11-i112810474-s1030552986.html?search=1,0e57578459.csv
https://www.daraz.com.np/products/asus-zenbook-17-fold-ux9702-i7-1250u-16-gb-1tb-ssd-intel-iris-xe-graphics-173-unfolded-oled-and-125-folded-display-i120755534-s1032922877.html?search=1,fa24419ea6.csv
https://www.daraz.com.np/products/asus-vivobook-15-x1502za-i7-12th-gen-core-8gb-512gb-ssd-156-display-windows11-backlit-keyboard-fingerprint-nagmani-international-i120748228-s1034111659.html?search=1,68e12cb3b5.csv
