Urls,Filename,Name,Rating,Review,Specification
https://www.daraz.com.np/products/hp-15-ef2126-ryzen-5-5500u-8gb-ram-256-gb-ssd-amd-radeon-graphic-156-fhd-edge-to-edge-display-i119732632-s1032753300.html?search=1,ea56d0f860.csv,HP 15-EF2126 RYZEN 5 5500U 8GB RAM 256 GB SSD AMD Radeon Graphic 15.6’’ FHD Edge To Edge Display,0,0,Brand No Brand SKU 119732632_NP-1032753300 Storage Capacity 256GB Ram Memory 8GB Display Size 15.6 Inch Operating System Windows Processor Ryzen 5 Generation Not Specified CPU Cores Quad Core
https://www.daraz.com.np/products/toshiba-terca-a40-celeron-dual-core-5205u4-4gbram-128gb-ssd-i114701019-s1031172360.html?search=1,793762dc67.csv,Toshiba Terca A40 Celeron Dual Core 5205U4 4GBRAM 128GB SSD,0,0,Brand No Brand SKU 114701019_NP-1031172360 CPU Speed (GHz) 1-2Ghz Wireless Connectivity WIFI + Bluetooth Display Size 14 Inch Operating System Windows CPU Cores Dual Core Ram Memory 4GB Camera Front (Megapixels) Below 5 MP Model No. Tecra A40 Touch Pad Yes Input Output ports USB 2.0 AC Adapter Yes Graphic Card Not Specified Battery Life 6-10 Hour Storage Capacity 256GB Processor Intel Celeron Storage Type SSD Touch No Graphics memory Not Specified Generation 11th Warranty Policy EN No physical damage covered
https://www.daraz.com.np/products/dell-xps-13-plus-core-i7-12th-gen-32-gb-ddr-5-ram-1tb-ssd-134-fhd-backlit-keyboard-win-11-i129906928-s1037783085.html?search=1,a0e2d9a436.csv,"Dell XPS 13 Plus Core i7 12th Gen/ 32 GB DDR 5 RAM/ 1TB SSD/ 13.4"" FHD/ Backlit Keyboard/ Win 11",0,0,Brand No Brand SKU 129906928_NP-1037783085 Wireless Connectivity WIFI + Bluetooth Display Size 13.3 Inch Operating System Windows CPU Cores Deca Core Ram Memory 32GB Graphic Card Intel Storage Capacity 1TB Processor Intel Core i7 Generation 12th Warranty Policy EN 1 Years Warranty
https://www.daraz.com.np/products/lenovo-ip1-ryzen5-7520u-8gb-ddr5-ram-512gb-ssd14-fhd-i129651590-s1037547541.html?search=1,9dc3cbdd79.csv,"Lenovo IP1 Ryzen5 7520U/ 8GB DDR5 RAM/ 512GB SSD/14"" FHD",0,0,Brand No Brand SKU 129651590_NP-1037547541 Display Size 14 Inch Operating System Windows CPU Cores Quad Core Ram Memory 8GB Storage Capacity 512GB Processor Ryzen 5 Generation 13th Warranty Policy EN 1 Years Parts Replacement Warranty Except Physical Damages
https://www.daraz.com.np/products/hp-envy-14-x360-with-i5-13th-processor-14-inch-x360t-display-8gb-ram-512gb-rom-i128230163-s1035369207.html?search=1,b3064d71d9.csv,HP Envy 14 X360 With i5 13th Processor 14 Inch X360T Display 8GB RAM 512GB ROM,0,0,Brand No Brand SKU 128230163_NP-1035369207 Ram Memory 8GB Operating System Windows Generation 13th CPU Cores Not Specified Storage Capacity 512GB Touch Yes Display Size 14 Inch Processor Intel® Core™ i5 Model No. HP Envy 14
https://www.daraz.com.np/products/hp-envy-x360-convertible-13-ay1018au-amd-ryzen-7-8gb-ram-512gb-ssd-amd-radeon-133-inch-fhd-i129855583-s1037712094.html?search=1,5fdac4d8ff.csv,HP ENVY x360 Convertible 13-AY1018AU | AMD Ryzen 7 | 8GB RAM | 512GB SSD | AMD Radeon | 13.3-inch FHD,0,0,Brand No Brand SKU 129855583_NP-1037712094 Display Size 13.3 Inch Operating System Windows CPU Cores Not Specified Ram Memory 8GB Storage Capacity 512GB Processor Ryzen 7 Generation Not Specified
https://www.daraz.com.np/products/acer-aspire-5-i5-13th-generation-2023-8gb-ddr5-ram-512gb-nvme-ssd-intel-iris-xe-graphics-156-fhd-display-steel-grey-i129228132-s1037252202.html?search=1,c28e8c9829.csv,"Acer Aspire 5 i5 13th Generation 2023 - 8GB DDR5 RAM - 512GB NVMe SSD - Intel iris Xe Graphics - 15.6"" FHD Display - Steel Grey",0,0,Brand No Brand SKU 129228132_NP-1037252202 Display Size 15.6 Inch Operating System Windows CPU Cores Deca Core Ram Memory 8GB Storage Capacity 512GB Processor Intel Core i5 Generation 13th
https://www.daraz.com.np/products/acer-aspire-5-core-i5-13th-gen8gb-ram256gb-ssd156-fhdwin-11-i128910645-s1036846252.html?search=1,a954a2989b.csv,"Acer Aspire 5 Core i5 13th Gen/8GB RAM/256GB SSD/15.6"" FHD/Win 11",0,0,Brand No Brand SKU 128910645_NP-1036846252 Display Size 15.6 Inch Operating System Windows CPU Cores Deca Core Ram Memory 8GB Storage Capacity 256GB Processor Intel Core i5 Generation 13th
https://www.daraz.com.np/products/laptop-acer-aspire5-a515-56-57xr-i5-11th-gen-8gb-512ssd-i128486237-s1035975952.html?search=1,826a6ceab4.csv,Laptop Acer Aspire5 A515-56-57XR i5 11th Gen-8GB-512SSD,0,0,Brand No Brand SKU 128486237_NP-1035975952 Display Size 15.6 Inch Operating System Windows 10 CPU Cores Hexa Core Ram Memory 8GB Storage Capacity 512MB Processor Intel Core i5 Generation 11th
https://www.daraz.com.np/products/acer-aspire-5-a-514-55-3325-i3-12gen-4gb-ddr4-ram-256-gb-ssd-14-inch-fhd-ips-display-i128241558-s1035394866.html?search=1,08062d208c.csv,Acer Aspire 5 A 514-55-3325 /I3 12Gen /4gb DDR4 Ram / 256 GB SSD / 14 Inch FHD IPS Display,0,0,Brand No Brand SKU 128241558_NP-1035394866 Storage Capacity 256GB Ram Memory 4GB Display Size 14 Inch Operating System No OS Generation 12th Processor Intel Core i3 CPU Cores Dual Core
https://www.daraz.com.np/products/asus-vivobook-tp470-with-i5-11th-processor-14-inch-fhd-x360-touch-display-8gb-ram-256gb-rom-i128223847-s1035362646.html?search=1,8570d5ebda.csv,Asus Vivobook Tp470 With i5 11th Processor 14 Inch FHD X360 Touch Display 8GB RAM 256GB ROM,0,0,Brand No Brand SKU 128223847_NP-1035362646 Ram Memory 8GB Operating System Windows Generation 11th CPU Cores Not Specified Storage Capacity 256GB Touch Yes Display Size 14 Inch Processor Intel® Core™ i5 Model No. Asus Vivobook Tp470
https://www.daraz.com.np/products/lenovo-slim-7-with-i7-10th-gen-processor-14-inch-fhd-ips-display-8gb-ram-256gb-rom-i128222734-s1035359789.html?search=1,e8970b15de.csv,Lenovo Slim 7 With i7 10th Gen Processor 14 Inch FHD IPS Display 8GB RAM 256GB ROM,0,0,Brand No Brand SKU 128222734_NP-1035359789 Ram Memory 8GB Operating System Windows Generation 10th CPU Cores Not Specified Storage Capacity 256GB Touch No Display Size 14 Inch Processor Intel Core i7 Model No. Lenovo Slim 7
