display size,name,url
14,"Acer Swift 3 14 2022 Ryzen 7 5825U / 16GB RAM / 1TB SSD / 14"" FHD display / Backlight Keyboard",https://www.daraz.com.np/products/acer-swift-3-14-2022-ryzen-7-5825u-16gb-ram-1tb-ssd-14-fhd-display-backlight-keyboard-i125971763-s1034135594.html?search=1
15.6,"Acer Aspire 5 2021 A515-56G-513K I5 11th Gen / 8GB RAM / 512GB SSD/ 15.6"" FHD Display / NVIDIA MX350 Graphic",https://www.daraz.com.np/products/acer-aspire-5-2021-a515-56g-513k-i5-11th-gen-8gb-ram-512gb-ssd-156-fhd-display-nvidia-mx350-graphic-i123287422-s1033490746.html?search=1
15.6,"Dell G5 15 G5500 2020 Gaming Laptop I7 10Th Gen / GTX 1660Ti 6GB / 16GB RAM / 512GB SSD / 15.6"" FHD 144Hz Display",https://www.daraz.com.np/products/dell-g5-15-g5500-2020-gaming-laptop-i7-10th-gen-gtx-1660ti-6gb-16gb-ram-512gb-ssd-156-fhd-144hz-display-i123272544-s1033482708.html?search=1
15,Acer Aspire3 A315-24P \AMD Ryzen 5 7520U \ 8GB DDR5 \ 512GB NVME SSD \ Graphics AMD Radeon \15inch FHD Display,https://www.daraz.com.np/products/acer-aspire3-a315-24p-amd-ryzen-5-7520u-8gb-ddr5-512gb-nvme-ssd-graphics-amd-radeon-15inch-fhd-display-i128517130-s1036033553.html?search=1
14,"Asus VivoBook 14 X415EA i3 11th Gen / 4GB RAM / 256GB SSD / Backlight Keyboard /14"" FHD display",https://www.daraz.com.np/products/asus-vivobook-14-x415ea-i3-11th-gen-4gb-ram-256gb-ssd-backlight-keyboard-14-fhd-display-i128056239-s1035106852.html?search=1
16.2,"Apple MacBook Pro 16.2"" 10-Core CPU 16-Core GPU 16GB 512B - Oliz Store",https://www.daraz.com.np/products/apple-macbook-pro-162-10-core-cpu-16-core-gpu-16gb-512b-oliz-store-i108958473-s1029441426.html?search=1
15.6,"Asus Vivobook 14 X1402ZA, i7, 12th Gen Core, 8Gb, 512Gb SSD, 14"" Display, Windows 11, Backlit Keyboard, Magic Numpad | Nagmani International",https://www.daraz.com.np/products/asus-vivobook-14-x1402za-i7-12th-gen-core-8gb-512gb-ssd-14-display-windows-11-backlit-keyboard-magic-numpad-nagmani-international-i128949492-s1036900687.html?search=1
13.6,"Apple MacBook Air (13.6 inch M2, 2022) Apple M2 Chip with 8C CPU, 10C GPU, 24GB RAM, 512GB SSD - Evostore",https://www.daraz.com.np/products/apple-macbook-air-136-inch-m2-2022-apple-m2-chip-with-8c-cpu-10c-gpu-24gb-ram-512gb-ssd-evostore-i124339948-s1033744538.html?search=1
14,MSI Modern 14 B10MW | 10th Gen i7 10510U | 8GB RAM | 256GB SSD | Intel UHD | Win 10,https://www.daraz.com.np/products/msi-modern-14-b10mw-10th-gen-i7-10510u-8gb-ram-256gb-ssd-intel-uhd-win-10-i109892043-s1034371818.html?search=1
15.6,Dell Inspiron G15 5530 - i7 13650HX | 16GB | 512SSD | NVIDIA RTX 4060 8GB GDDR6 | FHD | RGB Backlit Keyboard | 2 Years Warranty,https://www.daraz.com.np/products/dell-inspiron-g15-5530-i7-13650hx-16gb-512ssd-nvidia-rtx-4060-8gb-gddr6-fhd-rgb-backlit-keyboard-2-years-warranty-i128171739-s1035289075.html?search=1
15.6,"Acer Aspire 3 2023 Ryzen 5 7520U 8GB RAM 256GB SSD 15.6"" FHD Display",https://www.daraz.com.np/products/acer-aspire-3-2023-ryzen-5-7520u-8gb-ram-256gb-ssd-156-fhd-display-i128496209-s1035987631.html?search=1
14,ASUS VIVOBOK - X1402ZA ( i5 12th GEN - 1240P | 16GB RAM |512GB SSD,https://www.daraz.com.np/products/asus-vivobok-x1402za-i5-12th-gen-1240p-16gb-ram-512gb-ssd-i129587792-s1037514892.html?search=1
14,Dell Vostro 3400 Core i3 11th Gen 4GB RAM 1TB HDD 14”HD Display,https://www.daraz.com.np/products/dell-vostro-3400-core-i3-11th-gen-4gb-ram-1tb-hdd-14hd-display-i119736003-s1032753284.html?search=1
15.6,"MSI Cyborg 15 AI A1VFK Gaming Laptop (Intel Ultra 7 | 16GB RAM | 512GB Gen4 SSD | 15.6"" FHD 144Hz | NVIDIA RTX 4060 8GB | RGB Keyboard | Win 11 Home)",https://www.daraz.com.np/products/msi-cyborg-15-ai-a1vfk-gaming-laptop-intel-ultra-7-16gb-ram-512gb-gen4-ssd-156-fhd-144hz-nvidia-rtx-4060-8gb-rgb-keyboard-win-11-home-i129963401-s1037828915.html?search=1
13.6,"Apple MacBook Air (13.6 inch M2, 2022) Apple M2 Chip with 8C CPU, 8C GPU, 16GB RAM, 512GB SSD - EvoStore",https://www.daraz.com.np/products/apple-macbook-air-136-inch-m2-2022-apple-m2-chip-with-8c-cpu-8c-gpu-16gb-ram-512gb-ssd-evostore-i124347127-s1033741536.html?search=1
15.6,"MSI Cyborg 15 A13UDX Gaming Laptop (13th Gen Core i7 | 16GB RAM | 512GB Gen4 SSD | 15.6"" FHD 144Hz | NVIDIA RTX 3050 6GB | Win 11 Home)",https://www.daraz.com.np/products/msi-cyborg-15-a13udx-gaming-laptop-13th-gen-core-i7-16gb-ram-512gb-gen4-ssd-156-fhd-144hz-nvidia-rtx-3050-6gb-win-11-home-i129960668-s1037841232.html?search=1
15.6,"Dell Inspiron G15 5515 / AMD Ryzen 7 5800H / 16GB RAM / 512GB SSD / NVIDIA RTX 3050TI 4GB GDDR6 /15.6"" FHD Display",https://www.daraz.com.np/products/dell-inspiron-g15-5515-amd-ryzen-7-5800h-16gb-ram-512gb-ssd-nvidia-rtx-3050ti-4gb-gddr6-156-fhd-display-i118692443-s1032523355.html?search=1
14,"MSI Modern 14 B10MW / i5-10210U / 8GB RAM / 256GB SSD / 14"" FHD Display",https://www.daraz.com.np/products/msi-modern-14-b10mw-i5-10210u-8gb-ram-256gb-ssd-14-fhd-display-i109877942-s1029753846.html?search=1
14,"Asus VivoBook 14 X415EA i3 11th Gen / 4GB RAM / 256GB SSD / Backlight Keyboard /14"" FHD display",https://www.daraz.com.np/products/asus-vivobook-14-x415ea-i3-11th-gen-4gb-ram-256gb-ssd-backlight-keyboard-14-fhd-display-i121809684-s1033133205.html?search=1
15.6,"Dell Inspirion 3501 i5 11th Gen 4GB RAM 1TB HDD Nvidia Mx330 2GB 15.6"" FHD Display",https://www.daraz.com.np/products/dell-inspirion-3501-i5-11th-gen-4gb-ram-1tb-hdd-nvidia-mx330-2gb-156-fhd-display-i128233604-s1035385492.html?search=1
14,"Dell Vostro 3400 Core i5 11th Gen / 2GB Nvedia MX330 GFX/16 GB RAM/ 256GB SSD+ 1 TB HDD/14"" Display",https://www.daraz.com.np/products/dell-vostro-3400-core-i5-11th-gen-2gb-nvedia-mx330-gfx16-gb-ram-256gb-ssd-1-tb-hdd14-display-i128050516-s1035133031.html?search=1
14,Asus Vivobook Flip 14 TN3402YA-LZ230W | Ryzen 7-7730U | 8GB | 512GB SSD | AMD Radeon™ Graphics | Touch | WUXGA | 2 Years Warranty | 1 Year Free Insurance,https://www.daraz.com.np/products/asus-vivobook-flip-14-tn3402ya-lz230w-ryzen-7-7730u-8gb-512gb-ssd-amd-radeon-graphics-touch-wuxga-2-years-warranty-1-year-free-insurance-i129702531-s1037575362.html?search=1
15.6,Dell Alienware M15 R6 i7 11800H 32GB RAM 1TB NVMe SSD RTX 3070 GDDR6 QHD Display With 240Hz,https://www.daraz.com.np/products/dell-alienware-m15-r6-i7-11800h-32gb-ram-1tb-nvme-ssd-rtx-3070-gddr6-qhd-display-with-240hz-i116221100-s1031781790.html?search=1
15.6,Asus Vivobook G0 15 AMD Ryzen 5 7520U 2023 – 8GB DDR5 RAM – 512GB NVMe SSD – 15.6″ FHD Display – Thin & Light Laptop – Black,https://www.daraz.com.np/products/asus-vivobook-g0-15-amd-ryzen-5-7520u-2023-8gb-ddr5-ram-512gb-nvme-ssd-156-fhd-display-thin-light-laptop-black-i129747128-s1037601092.html?search=1
15.6,Dell Inspiron G15 5530 - i7 13650HX | 16GB | 512SSD | NVIDIA RTX 4050 6GB GDDR6 | FHD | RGB Backlit Keyboard | 2 Years Warranty,https://www.daraz.com.np/products/dell-inspiron-g15-5530-i7-13650hx-16gb-512ssd-nvidia-rtx-4050-6gb-gddr6-fhd-rgb-backlit-keyboard-2-years-warranty-i128174449-s1035278714.html?search=1
15.6,"Dell Inspirion 3501 i5 11th Gen 4GB RAM 1TB HDD Nvidia MX330 2GB 15.6"" FHD Display",https://www.daraz.com.np/products/dell-inspirion-3501-i5-11th-gen-4gb-ram-1tb-hdd-nvidia-mx330-2gb-156-fhd-display-i125213630-s1033992705.html?search=1
15.6,"ASUS TUF Gaming F15 FX507VV4 - Intel™ i7 13th Gen 13700H, 16 GB RAM, 1 TB G4 SSD, NVIDIA® GeForce RTX™ 4060, 15.6-inch FHD Display, Win 11, Jaeger Grey, Backpack, Mouse, 2 yrs warranty / Nagmani International",https://www.daraz.com.np/products/asus-tuf-gaming-f15-fx507vv4-intel-i7-13th-gen-13700h-16-gb-ram-1-tb-g4-ssd-nvidia-geforce-rtx-4060-156-inch-fhd-display-win-11-jaeger-grey-backpack-mouse-2-yrs-warranty-nagmani-international-i128132417-s1035219852.html?search=1
15.6,"ASUS ROG Zephyrus Duo 15 SE GX551QM / Ryzen 7 5800H / RTX 3060 / 16GB RAM / 512GB SSD / 15.6"" IPS 300Hz + Screenpad Plus",https://www.daraz.com.np/products/asus-rog-zephyrus-duo-15-se-gx551qm-ryzen-7-5800h-rtx-3060-16gb-ram-512gb-ssd-156-ips-300hz-screenpad-plus-i111822272-s1030270404.html?search=1
14,"Dell Inspiron 14 7430 i5 13th Gen 8GB RAM 512GB SSD 14"" 360 Touchscreen FHD",https://www.daraz.com.np/products/dell-inspiron-14-7430-i5-13th-gen-8gb-ram-512gb-ssd-14-360-touchscreen-fhd-i128487185-s1035978784.html?search=1
15.6,"Asus ROG Zephyrus G16 GU603VV Core i7 13650HX / RTX 4060 / 16GB RAM / 1TB SSD / 16"" WQXGA 165Hz display / 2 Year Warranty / ROG Backpack / Mouse / Nagmani International",https://www.daraz.com.np/products/asus-rog-zephyrus-g16-gu603vv-core-i7-13650hx-rtx-4060-16gb-ram-1tb-ssd-16-wqxga-165hz-display-2-year-warranty-rog-backpack-mouse-nagmani-international-i128130438-s1035219726.html?search=1
14,"Dell Latitude 3420 i5 11th Gen / 8GB RAM / 256 SSD / 14"" HD Display / 3 Years Warranty with OS",https://www.daraz.com.np/products/dell-latitude-3420-i5-11th-gen-8gb-ram-256-ssd-14-hd-display-3-years-warranty-with-os-i125211808-s1033997438.html?search=1
15.6,"Dell lnspirion 15 G5 5515 R7-5800H-(8Core16Thread) 8GB-512GB-RTX 3050 4GB GDDR6-15.6""120Hz250nits FPR-BacklitKB-WS11(Backpack) Phantom Grey",https://www.daraz.com.np/products/dell-lnspirion-15-g5-5515-r7-5800h-8core16thread8gb-512gb-rtx-3050-4gb-gddr6-156120hz250nitsfpr-backlitkb-ws11backpack-phantom-grey-i115732392-s1031654408.html?search=1
16,Asus ROG Strix G16 (2023) G614JU-N3122W - i7-13650HX | 16GB RAM | 1TB SSD | RTX 4050 | 16 Inch WUXGA | 165Hz | Free ROG Backpack And ROG Impact Gaming Mouse,https://www.daraz.com.np/products/asus-rog-strix-g16-2023-g614ju-n3122w-i7-13650hx-16gb-ram-1tb-ssd-rtx-4050-16-inch-wuxga-165hz-free-rog-backpack-and-rog-impact-gaming-mouse-i127909176-s1034914726.html?search=1
15.6,"MSI Laptop Katana GF66 11UD (11th Gen Intel Core i7-11800H | 16GB RAM | 512GB SSD | NVIDIA RTX 3050TI 4GB | 15.6"" FHD 144Hz | Gaming Keyboard | Win 10",https://www.daraz.com.np/products/msi-laptop-katana-gf66-11ud-11th-gen-intel-core-i7-11800h-16gb-ram-512gb-ssd-nvidia-rtx-3050ti-4gb-156-fhd-144hz-gaming-keyboard-win-10-i114887300-s1031311896.html?search=1
15.6,"MSI Thin 15 B12UC Gaming Laptop (12th Gen Core i5 | 8GB RAM | 512GB Gen4 SSD | 15.6"" FHD 144Hz | NVIDIA RTX 3050 4GB | Wi-Fi 6 | 1.86KG)",https://www.daraz.com.np/products/msi-thin-15-b12uc-gaming-laptop-12th-gen-core-i5-8gb-ram-512gb-gen4-ssd-156-fhd-144hz-nvidia-rtx-3050-4gb-wi-fi-6-186kg-i129972143-s1037841334.html?search=1
15.6,"Asus Rog Strix Scar 15 G533QR / Ryzen 9 5900HX / RTX 3070 8GB GDDR6 / 32GB RAM / 1TB SSD / 15.6"" FHD IPS 300Hz",https://www.daraz.com.np/products/asus-rog-strix-scar-15-g533qr-ryzen-9-5900hx-rtx-3070-8gb-gddr6-32gb-ram-1tb-ssd-156-fhd-ips-300hz-i111818706-s1034302925.html?search=1
15.6,"Dell Vostro 3520 Intel Core i5 12th Gen 8GB Ram 256GB SSD 15.6""FHD 120Hz",https://www.daraz.com.np/products/dell-vostro-3520-intel-core-i5-12th-gen-8gb-ram-256gb-ssd-156fhd-120hz-i131740150-s1038943819.html?search=1
15.6,"MSI Laptop GF63 Thin 10UC (10th Gen Core i5-10500H | 8GB DDR4 | 512GB SSD | NVIDIA RTX 3050-4GB | Gaming Keyboard | 15.6"" FHD IPS 144Hz | Win 10 Home)",https://www.daraz.com.np/products/msi-laptop-gf63-thin-10uc-10th-gen-core-i5-10500h-8gb-ddr4-512gb-ssd-nvidia-rtx-3050-4gb-gaming-keyboard-156-fhd-ips-144hz-win-10-home-i114885520-s1031321155.html?search=1
15.6,"ASUS TUF Gaming A15 FA507XU - 7TH, AMD Ryzen™ 9 7940HS, 16 GB RAM, 1 TB G4 SSD, NVIDIA® GeForce RTX™ 4050, 15.6-inch FHD 144 Hz Display, Win 11, Backpack, Mouse, 2 yrs warranty - Nagmani International",https://www.daraz.com.np/products/asus-tuf-gaming-a15-fa507xu-7th-amd-ryzen-9-7940hs-16-gb-ram-1-tb-g4-ssd-nvidia-geforce-rtx-4050-156-inch-fhd-144-hz-display-win-11-backpack-mouse-2-yrs-warranty-nagmani-international-i128617670-s1036272833.html?search=1
15.6,MSI GF63 Thin 10SC | 10th Gen Core i7-10750H | 8GB RAM | 512GB NVMe SSD | NVIDIA GTX 1650-4GB | Win 10 | Light Weight,https://www.daraz.com.np/products/msi-gf63-thin-10sc-10th-gen-core-i7-10750h-8gb-ram-512gb-nvme-ssd-nvidia-gtx-1650-4gb-win-10-light-weight-i114885481-s1031311875.html?search=1
13.6,"Apple MacBook Air (13.6 inch M2, 2022) Apple M2 Chip with 8C CPU, 10C GPU, 16GB RAM, 1TB SSD - EvoStore",https://www.daraz.com.np/products/apple-macbook-air-136-inch-m2-2022-apple-m2-chip-with-8c-cpu-10c-gpu-16gb-ram-1tb-ssd-evostore-i124486271-s1033789954.html?search=1
15.6,HP 15-EF2126 RYZEN 5 5500U 8GB RAM 256 GB SSD AMD Radeon Graphic 15.6’’ FHD Edge To Edge Display,https://www.daraz.com.np/products/hp-15-ef2126-ryzen-5-5500u-8gb-ram-256-gb-ssd-amd-radeon-graphic-156-fhd-edge-to-edge-display-i119732632-s1032753300.html?search=1
15.6,"Dell Vostro 15 3520 Intel Core i5 - 1235U Processor | 8GB RAM | 512GB SSD | Intel UHD Graphics Card | 15.6"" FHD Display",https://www.daraz.com.np/products/dell-vostro-15-3520-intel-core-i5-1235u-processor-8gb-ram-512gb-ssd-intel-uhd-graphics-card-156-fhd-display-i131413484-s1038256688.html?search=1
15.6,Dell XPS 15 9530 - i7 13700H | 32GB | 1TB SSD | NVIDIA RTX 4050 6GB | Backlit Keyboard | Touch | 3.5K | Office | 2 Years Warranty,https://www.daraz.com.np/products/dell-xps-15-9530-i7-13700h-32gb-1tb-ssd-nvidia-rtx-4050-6gb-backlit-keyboard-touch-35k-office-2-years-warranty-i128948051-s1036887781.html?search=1
14,Acer Swift 3 AMD Ryzen 7 5700U 8GB Ram 512GB SSD 14 inch FHD Display AMD Radeon Graphic,https://www.daraz.com.np/products/acer-swift-3-amd-ryzen-7-5700u-8gb-ram-512gb-ssd-14-inch-fhd-display-amd-radeon-graphic-i129140865-s1037152851.html?search=1
14,"Asus ZenBook 14 UX435EG I7 11th Gen / MX450 / 16GB RAM / 512GB SSD / ScreenPad / 14"" FHD Touch Display",https://www.daraz.com.np/products/asus-zenbook-14-ux435eg-i7-11th-gen-mx450-16gb-ram-512gb-ssd-screenpad-14-fhd-touch-display-i123264614-s1033481639.html?search=1
15.6,"ASUS TUF Gaming A15 FA507XV - AMD Ryzen™ 9 7940HS, 16 GB RAM, 1 TB SSD, NVIDIA® GeForce RTX™ 4060, 15.6-inch FHD Display, Win 11, Backpack, Mouse, 2 yrs warranty - Nagmani International",https://www.daraz.com.np/products/asus-tuf-gaming-a15-fa507xv-amd-ryzen-9-7940hs-16-gb-ram-1-tb-ssd-nvidia-geforce-rtx-4060-156-inch-fhd-display-win-11-backpack-mouse-2-yrs-warranty-nagmani-international-i128621514-s1036276191.html?search=1
15.6,"MSI Laptop GF63 Thin 11UC ( 11th Gen Core i5- 11400H | 8GB RAM | 512 SSD | RTX 3050 4GB | 15.6"" FHD IPS | Gaming Keyboard | Win 10)",https://www.daraz.com.np/products/msi-laptop-gf63-thin-11uc-11th-gen-core-i5-11400h-8gb-ram-512-ssd-rtx-3050-4gb-156-fhd-ips-gaming-keyboard-win-10-i114887261-s1031311891.html?search=1
15.6,"ASUS TUF Gaming F15 FX506HEB / i7 11th Gen 11800H / RTX 3050 TI / 16GB RAM / 512GB SSD / 15.6"" FHD 144Hz Display - Grey",https://www.daraz.com.np/products/asus-tuf-gaming-f15-fx506heb-i7-11th-gen-11800h-rtx-3050-ti-16gb-ram-512gb-ssd-156-fhd-144hz-display-grey-i111814476-s1034302936.html?search=1
16,Dell Inspiron 16 5630 - i7 1360P | 16GB | 512SSD | NVIDIA RTX 2050 4GB GDDR6 | FHD | Backlit Keyboard | Fingerprint | 2 Years Warranty,https://www.daraz.com.np/products/dell-inspiron-16-5630-i7-1360p-16gb-512ssd-nvidia-rtx-2050-4gb-gddr6-fhd-backlit-keyboard-fingerprint-2-years-warranty-i128189059-s1035286868.html?search=1
14,"Dell Latitude 3420 Core i5 1135G7 11th Gen/8 GB RAM/512 GB NVME/14"" FHD/ Win 11 Professional Genuine/ Business Series",https://www.daraz.com.np/products/dell-latitude-3420-core-i5-1135g7-11th-gen8-gb-ram512-gb-nvme14-fhd-win-11-professional-genuine-business-series-i128924182-s1036842828.html?search=1
15.6,"ASUS TUF Dash F15 FX517ZR - (i7-12th Gen 12650H/ RTX 3070 8GB / 16GB RAM / 1TB SSD / 15.6"" FHD 144Hz Display/ Color-Grey /Genuine Windows 11 /Bagpack / Mouse/2 Years International Warranty / Nagmani International",https://www.daraz.com.np/products/asus-tuf-dash-f15-fx517zr-i7-12th-gen-12650h-rtx-3070-8gb-16gb-ram-1tb-ssd-156-fhd-144hz-display-color-grey-genuine-windows-11-bagpack-mouse2-years-international-warranty-nagmani-international-i128135162-s1035220529.html?search=1
15.6,"MSI Laptop Pulse GL66 11UCK ( 11th Gen i7-11800H | 16GB DDR4 | 512GB SSD | NVIDIA RTX 3050-4GB GDDR6 | RGB Keyboard | 15.6"" FHD 100% sRGB | Win 10)",https://www.daraz.com.np/products/msi-laptop-pulse-gl66-11uck-11th-gen-i7-11800h-16gb-ddr4-512gb-ssd-nvidia-rtx-3050-4gb-gddr6-rgb-keyboard-156-fhd-100-srgb-win-10-i114887367-s1031324022.html?search=1
15.6,"MSI Laptop GF63 Thin 10SC (10th Gen Core i5-10500H | 8GB DDR4 | 512GB SSD | NVIDIA GTX 1650-4GB | Gaming Keyboard | 15.6"" FHD IPS | Win 10 Home)",https://www.daraz.com.np/products/msi-laptop-gf63-thin-10sc-10th-gen-core-i5-10500h-8gb-ddr4-512gb-ssd-nvidia-gtx-1650-4gb-gaming-keyboard-156-fhd-ips-win-10-home-i114887124-s1031311855.html?search=1
15.6,"MSI Laptop Katana GF66 11UC (11th Gen Intel Core i5- 11400H | 16GB DDR4 | 512GB SSD | NVIDIA RTX 3050 4GB | Gaming Keyboard | 15.6"" FHD 144Hz | Win 10",https://www.daraz.com.np/products/msi-laptop-katana-gf66-11uc-11th-gen-intel-core-i5-11400h-16gb-ddr4-512gb-ssd-nvidia-rtx-3050-4gb-gaming-keyboard-156-fhd-144hz-win-10-i114885599-s1031311895.html?search=1
15.6,"MSI Cyborg 15 AI A1VEK Gaming Laptop (Intel Ultra 7 | 16GB RAM | 512GB Gen4 SSD | 15.6"" FHD 144Hz | NVIDIA RTX 4050 6GB | RGB Keyboard | Win 11 Home)",https://www.daraz.com.np/products/msi-cyborg-15-ai-a1vek-gaming-laptop-intel-ultra-7-16gb-ram-512gb-gen4-ssd-156-fhd-144hz-nvidia-rtx-4050-6gb-rgb-keyboard-win-11-home-i129960609-s1037837022.html?search=1
15.6,Dell Inspiron G15 5515 AMD Ryzen 7 5800H 16GB 512SSD NVIDIA RTX 3050TI 4GB GDDR6 FHD Win 11,https://www.daraz.com.np/products/dell-inspiron-g15-5515-amd-ryzen-7-5800h-16gb-512ssd-nvidia-rtx-3050ti-4gb-gddr6-fhd-win-11-i118667863-s1032511942.html?search=1
14,"Apple MacBook Pro (14-Inch, M3, 2023) 8C CPU - 10C GPU, 8GB, 512GB - EvoStore",https://www.daraz.com.np/products/apple-macbook-pro-14-inch-m3-2023-8c-cpu-10c-gpu-8gb-512gb-evostore-i129467133-s1037447610.html?search=1
13.3,"HP EliteBook 835 G8 /AMD Ryzen™ 7 PRO 5850U/512GB SSD/16GB RAM/13.3"" FHD TOUCHSCREEN /WIN10 Pro",https://www.daraz.com.np/products/hp-elitebook-835-g8-amd-ryzen-7-pro-5850u512gb-ssd16gb-ram133-fhd-touchscreen-win10-pro-i128902565-s1036841300.html?search=1
13.6,"Apple MacBook Air (13-inch, M3) 8C-CPU, 10C-GPU, 8GB RAM, 512GB SSD - EvoStore",https://www.daraz.com.np/products/apple-macbook-air-13-inch-m3-8c-cpu-10c-gpu-8gb-ram-512gb-ssd-evostore-i131396822-s1038253327.html?search=1
15.6,"MSI Cyborg 15 A12UC Gaming Laptop (12th Gen Core i5 | 16GB RAM | 512GB Gen4 SSD | 15.6"" FHD 144Hz | NVIDIA RTX 3050 4GB | Win 11 Home)",https://www.daraz.com.np/products/msi-cyborg-15-a12uc-gaming-laptop-12th-gen-core-i5-16gb-ram-512gb-gen4-ssd-156-fhd-144hz-nvidia-rtx-3050-4gb-win-11-home-i129972117-s1037837316.html?search=1
15.6,"Asus Vivobook X1502Za-Bq496W - 12Th I5 15.6 Inch,8Gb/512Gb,Intel Core I5",https://www.daraz.com.np/products/asus-vivobook-x1502za-bq496w-12th-i5-156-inch8gb512gbintel-core-i5-i127835579-s1034818108.html?search=1
15.6,"Asus ROG Strix G16 G614JV Core i7 13650HX / RTX 4060 / 16GB RAM / 1TB SSD / 16"" WUXGA 165Hz display / 2 Year Warranty / ROG Bagpack / Mouse",https://www.daraz.com.np/products/asus-rog-strix-g16-g614jv-core-i7-13650hx-rtx-4060-16gb-ram-1tb-ssd-16-wuxga-165hz-display-2-year-warranty-rog-bagpack-mouse-i128132397-s1035222435.html?search=1
15.6,"ASUS TUF Gaming F15 FX506HF - (i5-11th Gen 11400H/ RTX 2050 / 8GB RAM / 512GB SSD / 15.6"" FHD 144Hz Display/ Color-Grey / Bagpack / Mouse \ Nagmani International",https://www.daraz.com.np/products/asus-tuf-gaming-f15-fx506hf-i5-11th-gen-11400h-rtx-2050-8gb-ram-512gb-ssd-156-fhd-144hz-display-color-grey-bagpack-mouse-nagmani-international-i128086789-s1035161260.html?search=1
15.6,"Acer Aspire 5 2020 i5 11th Gen 8GB RAM 512GB SSD 15.6"" FHD Display / Backlight Keyboard",https://www.daraz.com.np/products/acer-aspire-5-2020-i5-11th-gen-8gb-ram-512gb-ssd-156-fhd-display-backlight-keyboard-i125214617-s1033991801.html?search=1
15.6,"Acer Aspire 5 Core i5 13th Gen/8GB RAM/256GB SSD/15.6"" FHD/Win 11",https://www.daraz.com.np/products/acer-aspire-5-core-i5-13th-gen8gb-ram256gb-ssd156-fhdwin-11-i128058735-s1035138606.html?search=1
15.6,"Lenovo Ideapad V15-IGL (Intel Core Celeron - N4020 Processor | 4GB RAM | 256GB SSD | Intel UHD Graphics 600 | 15.6"" HD Display)",https://www.daraz.com.np/products/lenovo-ideapad-v15-igl-intel-core-celeron-n4020-processor-4gb-ram-256gb-ssd-intel-uhd-graphics-600-156-hd-display-i129652337-s1037531930.html?search=1
15.6,"Asus ROG Strix G16 2023 G614JU Core i7 13650HX / RTX 4050 / 16GB RAM / 1TB SSD / 16"" WUXGA 165Hz display / 2 Year Warranty / Bagpack / Mouse - Nagmani International",https://www.daraz.com.np/products/asus-rog-strix-g16-2023-g614ju-core-i7-13650hx-rtx-4050-16gb-ram-1tb-ssd-16-wuxga-165hz-display-2-year-warranty-bagpack-mouse-nagmani-international-i128619599-s1036276187.html?search=1
17.3,"Asus ROG Strix G18 2023 G814JI Core i9 13980HX / RTX 4070 / 16GB RAM / 1TB SSD / 18"" WUXGA 165Hz display // Nagmani International",https://www.daraz.com.np/products/asus-rog-strix-g18-2023-g814ji-core-i9-13980hx-rtx-4070-16gb-ram-1tb-ssd-18-wuxga-165hz-display-nagmani-international-i128128886-s1035220959.html?search=1
13.3,"Asus rog flow x13 gv301qe gaming laptop (amd ryzen 9 5900hs 8-core, 16gb ram, 1tb ssd, rtx 3050 ti, 13.4"" wide uxga (1920x1200)",https://www.daraz.com.np/products/asus-rog-flow-x13-gv301qe-gaming-laptop-amd-ryzen-9-5900hs-8-core-16gb-ram-1tb-ssd-rtx-3050-ti-134-wide-uxga-1920x1200-i111821230-s1030274190.html?search=1
15.6,"Asus TUF F15 Gaming Laptop I7 10Th Gen 8 Core / GTX 1650ti / 16GB RAM / 512GB SSD / 15.6"" FHD 144Hz Display",https://www.daraz.com.np/products/asus-tuf-f15-gaming-laptop-i7-10th-gen-8-core-gtx-1650ti-16gb-ram-512gb-ssd-156-fhd-144hz-display-i123262629-s1033489297.html?search=1
14,"Asus Vivobook Flip Tn3402Qa-Lz128W - Touch - R7 - New 14 Inch,8Gb/512Gb,Ryzen 7",https://www.daraz.com.np/products/asus-vivobook-flip-tn3402qa-lz128w-touch-r7-new-14-inch8gb512gbryzen-7-i127834588-s1034809905.html?search=1
15.6,"Asus ROG Strix G16 G614JI Core i9 13980HX / RTX 4070 / 16GB RAM / 1TB SSD / 16"" WUXGA 165Hz display / 2 Year Warranty / ROG Backpack / Mouse / Nagmani International",https://www.daraz.com.np/products/asus-rog-strix-g16-g614ji-core-i9-13980hx-rtx-4070-16gb-ram-1tb-ssd-16-wuxga-165hz-display-2-year-warranty-rog-backpack-mouse-nagmani-international-i128128503-s1035223294.html?search=1
14,"HP 14z Laptop Ryzen 5 8GB RAM 256GB SSD 14""",https://www.daraz.com.np/products/hp-14z-laptop-ryzen-5-8gb-ram-256gb-ssd-14-i125218251-s1033996570.html?search=1
15.6,"ASUS TUF Gaming F15 FX507ZM / i7 12700H / RTX 3060 6GB / 16GB RAM / 1TB SSD / 15.6"" WQHD 165Hz",https://www.daraz.com.np/products/asus-tuf-gaming-f15-fx507zm-i7-12700h-rtx-3060-6gb-16gb-ram-1tb-ssd-156-wqhd-165hz-i115778950-s1034309907.html?search=1
